id;species
NF2L2_HUMAN;HUMAN
NFAC1_HUMAN;HUMAN
NFAC2_HUMAN;HUMAN
NFAC3_HUMAN;HUMAN
NFAC4_HUMAN;HUMAN
NFAM1_HUMAN;HUMAN
NFASC_HUMAN;HUMAN
NFAT5_HUMAN;HUMAN
NFE2_HUMAN;HUMAN
NFE4_HUMAN;HUMAN
NFH_HUMAN;HUMAN
NFIA_HUMAN;HUMAN
NFIB_HUMAN;HUMAN
NFIC_HUMAN;HUMAN
NFIL3_HUMAN;HUMAN
NFIP1_HUMAN;HUMAN
NFIP2_HUMAN;HUMAN
NFIX_HUMAN;HUMAN
NFKB1_HUMAN;HUMAN
NFKB2_HUMAN;HUMAN
NFL_HUMAN;HUMAN
NFM_HUMAN;HUMAN
NFRKB_HUMAN;HUMAN
NFS1_HUMAN;HUMAN
NFU1_HUMAN;HUMAN
NFX1_HUMAN;HUMAN
NFXL1_HUMAN;HUMAN
NFYA_HUMAN;HUMAN
NFYB_HUMAN;HUMAN
NFYC_HUMAN;HUMAN
NGAL_HUMAN;HUMAN
NGAP_HUMAN;HUMAN
NGBR_HUMAN;HUMAN
NGB_HUMAN;HUMAN
NGDN_HUMAN;HUMAN
NGEF_HUMAN;HUMAN
NGF_HUMAN;HUMAN
NGLY1_HUMAN;HUMAN
NGN1_HUMAN;HUMAN
NGN2_HUMAN;HUMAN
NGRNL_HUMAN;HUMAN
NGRN_HUMAN;HUMAN
NGN3_HUMAN;HUMAN
NH2L1_HUMAN;HUMAN
NHEJ1_HUMAN;HUMAN
NHLC1_HUMAN;HUMAN
NHLC2_HUMAN;HUMAN
NHLC3_HUMAN;HUMAN
NHLC4_HUMAN;HUMAN
NHP2_HUMAN;HUMAN
NHRF1_HUMAN;HUMAN
NHRF2_HUMAN;HUMAN
NHRF3_HUMAN;HUMAN
NHSL1_HUMAN;HUMAN
NHSL2_HUMAN;HUMAN
NHRF4_HUMAN;HUMAN
NHS_HUMAN;HUMAN
NIBAN_HUMAN;HUMAN
NIBL1_HUMAN;HUMAN
NIBL2_HUMAN;HUMAN
NICA_HUMAN;HUMAN
NICN1_HUMAN;HUMAN
NID1_HUMAN;HUMAN
NID2_HUMAN;HUMAN
NIM1_HUMAN;HUMAN
NINJ1_HUMAN;HUMAN
NINJ2_HUMAN;HUMAN
NINL_HUMAN;HUMAN
NIN_HUMAN;HUMAN
NIP7_HUMAN;HUMAN
NIPA1_HUMAN;HUMAN
NIPA2_HUMAN;HUMAN
NIPA3_HUMAN;HUMAN
NIPA_HUMAN;HUMAN
NIPA4_HUMAN;HUMAN
NIPBL_HUMAN;HUMAN
NIPS1_HUMAN;HUMAN
NIPS2_HUMAN;HUMAN
NISCH_HUMAN;HUMAN
NIT1_HUMAN;HUMAN
NIT2_HUMAN;HUMAN
NJMU_HUMAN;HUMAN
NK1R_HUMAN;HUMAN
NK2R_HUMAN;HUMAN
NK3R_HUMAN;HUMAN
NKAI1_HUMAN;HUMAN
NKAI2_HUMAN;HUMAN
NKAI3_HUMAN;HUMAN
NKAI4_HUMAN;HUMAN
NKAPL_HUMAN;HUMAN
NKAP_HUMAN;HUMAN
NKD1_HUMAN;HUMAN
NKD2_HUMAN;HUMAN
NKG2A_HUMAN;HUMAN
NKG2C_HUMAN;HUMAN
NKG2D_HUMAN;HUMAN
NKG2E_HUMAN;HUMAN
NKG2F_HUMAN;HUMAN
NKG7_HUMAN;HUMAN
NKPD1_HUMAN;HUMAN
NKTR_HUMAN;HUMAN
NKX11_HUMAN;HUMAN
NKX12_HUMAN;HUMAN
NKRF_HUMAN;HUMAN
NKX22_HUMAN;HUMAN
NKX21_HUMAN;HUMAN
NKX24_HUMAN;HUMAN
NKX23_HUMAN;HUMAN
NKX28_HUMAN;HUMAN
NKX26_HUMAN;HUMAN
NKX32_HUMAN;HUMAN
NKX25_HUMAN;HUMAN
NKX61_HUMAN;HUMAN
NKX31_HUMAN;HUMAN
NKX63_HUMAN;HUMAN
NKX62_HUMAN;HUMAN
NLE1_HUMAN;HUMAN
NLGN1_HUMAN;HUMAN
NLGN2_HUMAN;HUMAN
NLGN3_HUMAN;HUMAN
NLGNY_HUMAN;HUMAN
NLGNX_HUMAN;HUMAN
NLK_HUMAN;HUMAN
NLRC3_HUMAN;HUMAN
NLRC4_HUMAN;HUMAN
NLRC5_HUMAN;HUMAN
NLRX1_HUMAN;HUMAN
NLTP_HUMAN;HUMAN
NMBR_HUMAN;HUMAN
NMB_HUMAN;HUMAN
NMD3A_HUMAN;HUMAN
NMD3B_HUMAN;HUMAN
NMD3_HUMAN;HUMAN
NMDE1_HUMAN;HUMAN
NMDE2_HUMAN;HUMAN
NMDE3_HUMAN;HUMAN
NMDE4_HUMAN;HUMAN
NMDZ1_HUMAN;HUMAN
NMES1_HUMAN;HUMAN
NMI_HUMAN;HUMAN
NMNA1_HUMAN;HUMAN
NMNA2_HUMAN;HUMAN
NMNA3_HUMAN;HUMAN
NMRL1_HUMAN;HUMAN
NMS_HUMAN;HUMAN
NMT1_HUMAN;HUMAN
NMT2_HUMAN;HUMAN
NMUR1_HUMAN;HUMAN
NMU_HUMAN;HUMAN
NMUR2_HUMAN;HUMAN
NNAT_HUMAN;HUMAN
NNMT_HUMAN;HUMAN
NNRD_HUMAN;HUMAN
NNRE_HUMAN;HUMAN
NNTM_HUMAN;HUMAN
NO40_HUMAN;HUMAN
NO66_HUMAN;HUMAN
NOA1_HUMAN;HUMAN
NOB1_HUMAN;HUMAN
NOBOX_HUMAN;HUMAN
NOC2L_HUMAN;HUMAN
NOC3L_HUMAN;HUMAN
NOC4L_HUMAN;HUMAN
NOCT_HUMAN;HUMAN
NOD1_HUMAN;HUMAN
NOD2_HUMAN;HUMAN
NODAL_HUMAN;HUMAN
NOE1_HUMAN;HUMAN
NOE2_HUMAN;HUMAN
NOE3_HUMAN;HUMAN
NOG1_HUMAN;HUMAN
NOG2_HUMAN;HUMAN
NOGG_HUMAN;HUMAN
NOL10_HUMAN;HUMAN
NOL11_HUMAN;HUMAN
NOL12_HUMAN;HUMAN
NOL3_HUMAN;HUMAN
NOL4_HUMAN;HUMAN
NOL6_HUMAN;HUMAN
NOL7_HUMAN;HUMAN
NOL8_HUMAN;HUMAN
NOL9_HUMAN;HUMAN
NOLC1_HUMAN;HUMAN
NOM1_HUMAN;HUMAN
NOMO1_HUMAN;HUMAN
NOMO2_HUMAN;HUMAN
NOMO3_HUMAN;HUMAN
NONO_HUMAN;HUMAN
NOP10_HUMAN;HUMAN
NOP14_HUMAN;HUMAN
NOP16_HUMAN;HUMAN
NOP2_HUMAN;HUMAN
NOP56_HUMAN;HUMAN
NOP58_HUMAN;HUMAN
NOP9_HUMAN;HUMAN
NOS1_HUMAN;HUMAN
NOS2_HUMAN;HUMAN
NOS3_HUMAN;HUMAN
NOSIP_HUMAN;HUMAN
NOSTN_HUMAN;HUMAN
NOTC1_HUMAN;HUMAN
NOTC2_HUMAN;HUMAN
NOTC3_HUMAN;HUMAN
NOTC4_HUMAN;HUMAN
NOTO_HUMAN;HUMAN
NOTUM_HUMAN;HUMAN
NOVA1_HUMAN;HUMAN
NOVA2_HUMAN;HUMAN
NOV_HUMAN;HUMAN
NOX3_HUMAN;HUMAN
NOX1_HUMAN;HUMAN
NOX4_HUMAN;HUMAN
NOX5_HUMAN;HUMAN
NOXA1_HUMAN;HUMAN
NOXO1_HUMAN;HUMAN
NOXIN_HUMAN;HUMAN
NP10_HUMAN;HUMAN
NP11_HUMAN;HUMAN
NP12_HUMAN;HUMAN
NP1L1_HUMAN;HUMAN
NP1L2_HUMAN;HUMAN
NP1L3_HUMAN;HUMAN
NP1L4_HUMAN;HUMAN
NP1L5_HUMAN;HUMAN
NP1L6_HUMAN;HUMAN
NP8_HUMAN;HUMAN
NPA1P_HUMAN;HUMAN
NPAL2_HUMAN;HUMAN
NPAP1_HUMAN;HUMAN
NPAL3_HUMAN;HUMAN
NPAS1_HUMAN;HUMAN
NPAS2_HUMAN;HUMAN
NPAS4_HUMAN;HUMAN
NPAS3_HUMAN;HUMAN
NPAT_HUMAN;HUMAN
NPB11_HUMAN;HUMAN
NPB15_HUMAN;HUMAN
NPBW1_HUMAN;HUMAN
NPBW2_HUMAN;HUMAN
NPB_HUMAN;HUMAN
NPC1_HUMAN;HUMAN
NPC2_HUMAN;HUMAN
NPCL1_HUMAN;HUMAN
NPCR1_HUMAN;HUMAN
NPDC1_HUMAN;HUMAN
NPFF1_HUMAN;HUMAN
NPFF2_HUMAN;HUMAN
NPFF_HUMAN;HUMAN
NPHN_HUMAN;HUMAN
NPHP1_HUMAN;HUMAN
NPHP3_HUMAN;HUMAN
NPHP4_HUMAN;HUMAN
NPIA1_HUMAN;HUMAN
NPIA2_HUMAN;HUMAN
NPIA3_HUMAN;HUMAN
NPIA5_HUMAN;HUMAN
NPIA7_HUMAN;HUMAN
NPIA8_HUMAN;HUMAN
NPIB4_HUMAN;HUMAN
NPIB5_HUMAN;HUMAN
NPIB6_HUMAN;HUMAN
NPIB7_HUMAN;HUMAN
NPIB8_HUMAN;HUMAN
NPIB9_HUMAN;HUMAN
NPIB3_HUMAN;HUMAN
NPIL2_HUMAN;HUMAN
NPIL5_HUMAN;HUMAN
NPL4_HUMAN;HUMAN
NPL_HUMAN;HUMAN
NPM2_HUMAN;HUMAN
NPM3_HUMAN;HUMAN
NPM_HUMAN;HUMAN
NPNT_HUMAN;HUMAN
NPRL2_HUMAN;HUMAN
NPRL3_HUMAN;HUMAN
NPS3A_HUMAN;HUMAN
NPS3B_HUMAN;HUMAN
NPSR1_HUMAN;HUMAN
NPS_HUMAN;HUMAN
NPT1_HUMAN;HUMAN
NPT2A_HUMAN;HUMAN
NPT2B_HUMAN;HUMAN
NPT2C_HUMAN;HUMAN
NPT4_HUMAN;HUMAN
NPTN_HUMAN;HUMAN
NPT3_HUMAN;HUMAN
NPTX1_HUMAN;HUMAN
NPTXR_HUMAN;HUMAN
NPTX2_HUMAN;HUMAN
NPVF_HUMAN;HUMAN
NPW_HUMAN;HUMAN
NPY1R_HUMAN;HUMAN
NPY2R_HUMAN;HUMAN
NPY5R_HUMAN;HUMAN
NPY4R_HUMAN;HUMAN
NPY6R_HUMAN;HUMAN
NPY_HUMAN;HUMAN
NQO1_HUMAN;HUMAN
NQO2_HUMAN;HUMAN
NR0B1_HUMAN;HUMAN
NR0B2_HUMAN;HUMAN
NR1D1_HUMAN;HUMAN
NR1D2_HUMAN;HUMAN
NR1H2_HUMAN;HUMAN
NR1H3_HUMAN;HUMAN
NR1I2_HUMAN;HUMAN
NR1H4_HUMAN;HUMAN
NR1I3_HUMAN;HUMAN
NR2C1_HUMAN;HUMAN
NR2C2_HUMAN;HUMAN
NR2CA_HUMAN;HUMAN
NR2E1_HUMAN;HUMAN
NR2E3_HUMAN;HUMAN
NR2F6_HUMAN;HUMAN
NR3L1_HUMAN;HUMAN
NR4A1_HUMAN;HUMAN
NR4A2_HUMAN;HUMAN
NR4A3_HUMAN;HUMAN
NR5A2_HUMAN;HUMAN
NR6A1_HUMAN;HUMAN
NRAC_HUMAN;HUMAN
NRAM1_HUMAN;HUMAN
NRAM2_HUMAN;HUMAN
NRAP_HUMAN;HUMAN
NRARP_HUMAN;HUMAN
NRBF2_HUMAN;HUMAN
NRBP2_HUMAN;HUMAN
NRBP_HUMAN;HUMAN
NRCAM_HUMAN;HUMAN
NRDC_HUMAN;HUMAN
NRDE2_HUMAN;HUMAN
NREP_HUMAN;HUMAN
NRF1_HUMAN;HUMAN
NRG2_HUMAN;HUMAN
NRG4_HUMAN;HUMAN
NRG3_HUMAN;HUMAN
NRG1_HUMAN;HUMAN
NRIP2_HUMAN;HUMAN
NRIP3_HUMAN;HUMAN
NRIP1_HUMAN;HUMAN
NRK1_HUMAN;HUMAN
NRK2_HUMAN;HUMAN
NRK_HUMAN;HUMAN
NRL_HUMAN;HUMAN
NRM_HUMAN;HUMAN
NRN1L_HUMAN;HUMAN
NRN1_HUMAN;HUMAN
NRP1_HUMAN;HUMAN
NRP2_HUMAN;HUMAN
NRROS_HUMAN;HUMAN
NRSN1_HUMAN;HUMAN
NRSN2_HUMAN;HUMAN
NRTN_HUMAN;HUMAN
NRX1A_HUMAN;HUMAN
NRX1B_HUMAN;HUMAN
NRX2A_HUMAN;HUMAN
NRX2B_HUMAN;HUMAN
NRX3A_HUMAN;HUMAN
NRX3B_HUMAN;HUMAN
NS1BP_HUMAN;HUMAN
NSA2_HUMAN;HUMAN
NSD2_HUMAN;HUMAN
NSD3_HUMAN;HUMAN
NSD1_HUMAN;HUMAN
NSDHL_HUMAN;HUMAN
NSE1_HUMAN;HUMAN
NSE2_HUMAN;HUMAN
NSE4A_HUMAN;HUMAN
NSF1C_HUMAN;HUMAN
NSF_HUMAN;HUMAN
NSG1_HUMAN;HUMAN
NSG2_HUMAN;HUMAN
NSGX_HUMAN;HUMAN
NSL1_HUMAN;HUMAN
NSMA2_HUMAN;HUMAN
NSMA3_HUMAN;HUMAN
NSMA_HUMAN;HUMAN
NSN5B_HUMAN;HUMAN
NSN5C_HUMAN;HUMAN
NSMF_HUMAN;HUMAN
NSRP1_HUMAN;HUMAN
NSUN2_HUMAN;HUMAN
NSUN3_HUMAN;HUMAN
NSUN4_HUMAN;HUMAN
NSUN5_HUMAN;HUMAN
NSUN6_HUMAN;HUMAN
NSUN7_HUMAN;HUMAN
NT2NL_HUMAN;HUMAN
NT5C_HUMAN;HUMAN
NT5D1_HUMAN;HUMAN
NT5D2_HUMAN;HUMAN
NT5D3_HUMAN;HUMAN
NT5D4_HUMAN;HUMAN
NT5M_HUMAN;HUMAN
NTAN1_HUMAN;HUMAN
NTAL_HUMAN;HUMAN
NTAQ1_HUMAN;HUMAN
NTCP4_HUMAN;HUMAN
NTCP2_HUMAN;HUMAN
NTCP5_HUMAN;HUMAN
NTCP7_HUMAN;HUMAN
NTCP_HUMAN;HUMAN
NTF2_HUMAN;HUMAN
NTF3_HUMAN;HUMAN
NTF4_HUMAN;HUMAN
NTHL1_HUMAN;HUMAN
NTKL_HUMAN;HUMAN
NTM1A_HUMAN;HUMAN
NTM1B_HUMAN;HUMAN
NTM2A_HUMAN;HUMAN
NTM2B_HUMAN;HUMAN
NTM2D_HUMAN;HUMAN
NTM2E_HUMAN;HUMAN
NTM2F_HUMAN;HUMAN
NTM2G_HUMAN;HUMAN
NTNG1_HUMAN;HUMAN
NTNG2_HUMAN;HUMAN
NTPCR_HUMAN;HUMAN
NTR2_HUMAN;HUMAN
NTR1_HUMAN;HUMAN
NTRI_HUMAN;HUMAN
NTRK1_HUMAN;HUMAN
NTRK2_HUMAN;HUMAN
NTRK3_HUMAN;HUMAN
NU107_HUMAN;HUMAN
NU133_HUMAN;HUMAN
NU153_HUMAN;HUMAN
NU155_HUMAN;HUMAN
NU160_HUMAN;HUMAN
NU188_HUMAN;HUMAN
NU1M_HUMAN;HUMAN
NU205_HUMAN;HUMAN
NU214_HUMAN;HUMAN
NU2M_HUMAN;HUMAN
NU3M_HUMAN;HUMAN
NU4LM_HUMAN;HUMAN
NU4M_HUMAN;HUMAN
NU5M_HUMAN;HUMAN
NU6M_HUMAN;HUMAN
NUA4L_HUMAN;HUMAN
NUAK2_HUMAN;HUMAN
NUAK1_HUMAN;HUMAN
NUB1_HUMAN;HUMAN
NUBP1_HUMAN;HUMAN
NUBP2_HUMAN;HUMAN
NUBPL_HUMAN;HUMAN
NUCB1_HUMAN;HUMAN
NUCB2_HUMAN;HUMAN
NUCG_HUMAN;HUMAN
NUCKS_HUMAN;HUMAN
NUCL_HUMAN;HUMAN
NUD10_HUMAN;HUMAN
NUD11_HUMAN;HUMAN
NUD12_HUMAN;HUMAN
NUD13_HUMAN;HUMAN
NUD14_HUMAN;HUMAN
NUD15_HUMAN;HUMAN
NUD16_HUMAN;HUMAN
NUD17_HUMAN;HUMAN
NUD18_HUMAN;HUMAN
NUD19_HUMAN;HUMAN
NUD22_HUMAN;HUMAN
NUDC1_HUMAN;HUMAN
NUDC2_HUMAN;HUMAN
NUDC3_HUMAN;HUMAN
NUDC_HUMAN;HUMAN
NUDT3_HUMAN;HUMAN
NUDT4_HUMAN;HUMAN
NUDT6_HUMAN;HUMAN
NUDT5_HUMAN;HUMAN
NUDT8_HUMAN;HUMAN
NUDT7_HUMAN;HUMAN
NUDT9_HUMAN;HUMAN
NUF2_HUMAN;HUMAN
NUFP1_HUMAN;HUMAN
NUFP2_HUMAN;HUMAN
NUMA1_HUMAN;HUMAN
NUMBL_HUMAN;HUMAN
NUMB_HUMAN;HUMAN
NUP37_HUMAN;HUMAN
NUP43_HUMAN;HUMAN
NUP50_HUMAN;HUMAN
NUP53_HUMAN;HUMAN
NUP54_HUMAN;HUMAN
NUP62_HUMAN;HUMAN
NUP85_HUMAN;HUMAN
NUP88_HUMAN;HUMAN
NUP93_HUMAN;HUMAN
NUP98_HUMAN;HUMAN
NUPL1_HUMAN;HUMAN
NUPL2_HUMAN;HUMAN
NUR1L_HUMAN;HUMAN
NUPR1_HUMAN;HUMAN
NUSAP_HUMAN;HUMAN
NUTM1_HUMAN;HUMAN
NVL_HUMAN;HUMAN
NWD1_HUMAN;HUMAN
NXF1_HUMAN;HUMAN
NXF3_HUMAN;HUMAN
NXF5_HUMAN;HUMAN
NXF2_HUMAN;HUMAN
NXNL1_HUMAN;HUMAN
NXNL2_HUMAN;HUMAN
NXN_HUMAN;HUMAN
NXP20_HUMAN;HUMAN
NXPE1_HUMAN;HUMAN
NXPE2_HUMAN;HUMAN
NXPE3_HUMAN;HUMAN
NXPE4_HUMAN;HUMAN
NXPH1_HUMAN;HUMAN
NXPH3_HUMAN;HUMAN
NXPH2_HUMAN;HUMAN
NXPH4_HUMAN;HUMAN
NXRD1_HUMAN;HUMAN
NXT1_HUMAN;HUMAN
NXT2_HUMAN;HUMAN
NYAP2_HUMAN;HUMAN
NYAP1_HUMAN;HUMAN
NYNRI_HUMAN;HUMAN
NYX_HUMAN;HUMAN
O10A2_HUMAN;HUMAN
O10A3_HUMAN;HUMAN
O10A5_HUMAN;HUMAN
O10A6_HUMAN;HUMAN
O10A7_HUMAN;HUMAN
O10AD_HUMAN;HUMAN
O10AC_HUMAN;HUMAN
O10AG_HUMAN;HUMAN
O10C1_HUMAN;HUMAN
O10D3_HUMAN;HUMAN
O10D4_HUMAN;HUMAN
O10G2_HUMAN;HUMAN
O10A4_HUMAN;HUMAN
O10G3_HUMAN;HUMAN
O10G4_HUMAN;HUMAN
O10G6_HUMAN;HUMAN
O10G7_HUMAN;HUMAN
O10G8_HUMAN;HUMAN
O10G9_HUMAN;HUMAN
O10H1_HUMAN;HUMAN
O10H2_HUMAN;HUMAN
O10H3_HUMAN;HUMAN
O10H4_HUMAN;HUMAN
O10H5_HUMAN;HUMAN
O10J1_HUMAN;HUMAN
O10J3_HUMAN;HUMAN
O10J4_HUMAN;HUMAN
O10J5_HUMAN;HUMAN
O10J6_HUMAN;HUMAN
O10K1_HUMAN;HUMAN
O10K2_HUMAN;HUMAN
O10P1_HUMAN;HUMAN
O10Q1_HUMAN;HUMAN
O10R2_HUMAN;HUMAN
O10S1_HUMAN;HUMAN
O10V1_HUMAN;HUMAN
O10T2_HUMAN;HUMAN
O10W1_HUMAN;HUMAN
O10X1_HUMAN;HUMAN
O10Z1_HUMAN;HUMAN
O11A1_HUMAN;HUMAN
O11G2_HUMAN;HUMAN
O11H1_HUMAN;HUMAN
O11H2_HUMAN;HUMAN
O11H4_HUMAN;HUMAN
O11H6_HUMAN;HUMAN
O11H7_HUMAN;HUMAN
O11HC_HUMAN;HUMAN
O11L1_HUMAN;HUMAN
O12D2_HUMAN;HUMAN
O12D3_HUMAN;HUMAN
O13A1_HUMAN;HUMAN
O13C2_HUMAN;HUMAN
O13C3_HUMAN;HUMAN
O13C4_HUMAN;HUMAN
O13C5_HUMAN;HUMAN
O13C8_HUMAN;HUMAN
O13C9_HUMAN;HUMAN
O13D1_HUMAN;HUMAN
O13F1_HUMAN;HUMAN
O13G1_HUMAN;HUMAN
O13H1_HUMAN;HUMAN
O13J1_HUMAN;HUMAN
O14A2_HUMAN;HUMAN
O14AG_HUMAN;HUMAN
O14CZ_HUMAN;HUMAN
O14J1_HUMAN;HUMAN
O14K1_HUMAN;HUMAN
O14L1_HUMAN;HUMAN
O14I1_HUMAN;HUMAN
O2A12_HUMAN;HUMAN
O2A14_HUMAN;HUMAN
O2A25_HUMAN;HUMAN
O2AE1_HUMAN;HUMAN
O2AG1_HUMAN;HUMAN
O2AG2_HUMAN;HUMAN
O2AJ1_HUMAN;HUMAN
O2AK2_HUMAN;HUMAN
O2AP1_HUMAN;HUMAN
O2AT4_HUMAN;HUMAN
O2T10_HUMAN;HUMAN
O2T11_HUMAN;HUMAN
O2T12_HUMAN;HUMAN
O2T27_HUMAN;HUMAN
O2T29_HUMAN;HUMAN
O2T33_HUMAN;HUMAN
O2T34_HUMAN;HUMAN
O2T35_HUMAN;HUMAN
O4A15_HUMAN;HUMAN
O4A16_HUMAN;HUMAN
O4A47_HUMAN;HUMAN
O4C45_HUMAN;HUMAN
O4C46_HUMAN;HUMAN
O4F17_HUMAN;HUMAN
O4F21_HUMAN;HUMAN
O51A2_HUMAN;HUMAN
O51A4_HUMAN;HUMAN
O4F15_HUMAN;HUMAN
O51B2_HUMAN;HUMAN
O51B4_HUMAN;HUMAN
O51B5_HUMAN;HUMAN
O51A7_HUMAN;HUMAN
O51B6_HUMAN;HUMAN
O51D1_HUMAN;HUMAN
O51E2_HUMAN;HUMAN
O51F1_HUMAN;HUMAN
O51E1_HUMAN;HUMAN
O51F2_HUMAN;HUMAN
O51G1_HUMAN;HUMAN
O51H1_HUMAN;HUMAN
O51G2_HUMAN;HUMAN
O51I2_HUMAN;HUMAN
O51I1_HUMAN;HUMAN
O51L1_HUMAN;HUMAN
O51M1_HUMAN;HUMAN
O51Q1_HUMAN;HUMAN
O51S1_HUMAN;HUMAN
O51T1_HUMAN;HUMAN
O51V1_HUMAN;HUMAN
O51J1_HUMAN;HUMAN
O52A1_HUMAN;HUMAN
O52A4_HUMAN;HUMAN
O52A5_HUMAN;HUMAN
O52B2_HUMAN;HUMAN
O52B4_HUMAN;HUMAN
O52B6_HUMAN;HUMAN
O52E1_HUMAN;HUMAN
O52D1_HUMAN;HUMAN
O52E2_HUMAN;HUMAN
O52E4_HUMAN;HUMAN
O52E5_HUMAN;HUMAN
O52E6_HUMAN;HUMAN
O52E8_HUMAN;HUMAN
O52H1_HUMAN;HUMAN
O52I1_HUMAN;HUMAN
O52I2_HUMAN;HUMAN
O52J3_HUMAN;HUMAN
O52K1_HUMAN;HUMAN
O52L1_HUMAN;HUMAN
O52L2_HUMAN;HUMAN
O52M1_HUMAN;HUMAN
O52K2_HUMAN;HUMAN
O52N2_HUMAN;HUMAN
O52N4_HUMAN;HUMAN
O52N5_HUMAN;HUMAN
O52N1_HUMAN;HUMAN
O52P1_HUMAN;HUMAN
O52R1_HUMAN;HUMAN
O52W1_HUMAN;HUMAN
O52Z1_HUMAN;HUMAN
O56A1_HUMAN;HUMAN
O56A3_HUMAN;HUMAN
O56A5_HUMAN;HUMAN
O56B1_HUMAN;HUMAN
O56B2_HUMAN;HUMAN
O56B4_HUMAN;HUMAN
O5AC1_HUMAN;HUMAN
O56A4_HUMAN;HUMAN
O5AC2_HUMAN;HUMAN
O5AK2_HUMAN;HUMAN
O5AK3_HUMAN;HUMAN
O5AL1_HUMAN;HUMAN
O5AN1_HUMAN;HUMAN
O5AP2_HUMAN;HUMAN
O5AR1_HUMAN;HUMAN
O5AS1_HUMAN;HUMAN
O5AU1_HUMAN;HUMAN
O5H14_HUMAN;HUMAN
O5H15_HUMAN;HUMAN
O6C65_HUMAN;HUMAN
O6C68_HUMAN;HUMAN
O6C70_HUMAN;HUMAN
O6C74_HUMAN;HUMAN
O6C75_HUMAN;HUMAN
O6C76_HUMAN;HUMAN
O7E24_HUMAN;HUMAN
OAF_HUMAN;HUMAN
OARD1_HUMAN;HUMAN
OAS2_HUMAN;HUMAN
OAS1_HUMAN;HUMAN
OAS3_HUMAN;HUMAN
OASL_HUMAN;HUMAN
OAT_HUMAN;HUMAN
OAZ1_HUMAN;HUMAN
OAZ2_HUMAN;HUMAN
OAZ3_HUMAN;HUMAN
OBF1_HUMAN;HUMAN
OBP2A_HUMAN;HUMAN
OBP2B_HUMAN;HUMAN
OBRG_HUMAN;HUMAN
OBSL1_HUMAN;HUMAN
OBSCN_HUMAN;HUMAN
OC90_HUMAN;HUMAN
OCAD1_HUMAN;HUMAN
OCAD2_HUMAN;HUMAN
OCC1_HUMAN;HUMAN
OCEL1_HUMAN;HUMAN
OCLN_HUMAN;HUMAN
OCM2_HUMAN;HUMAN
OCR1_HUMAN;HUMAN
OCRL_HUMAN;HUMAN
OCSTP_HUMAN;HUMAN
OD3L1_HUMAN;HUMAN
OD3L2_HUMAN;HUMAN
ODAM_HUMAN;HUMAN
OCTC_HUMAN;HUMAN
ODB2_HUMAN;HUMAN
ODBA_HUMAN;HUMAN
ODBB_HUMAN;HUMAN
ODC_HUMAN;HUMAN
ODF3A_HUMAN;HUMAN
ODF2L_HUMAN;HUMAN
ODF3B_HUMAN;HUMAN
ODFP1_HUMAN;HUMAN
ODFP4_HUMAN;HUMAN
ODFP2_HUMAN;HUMAN
ODO1_HUMAN;HUMAN
ODO2_HUMAN;HUMAN
ODP2_HUMAN;HUMAN
ODPAT_HUMAN;HUMAN
ODPA_HUMAN;HUMAN
ODPB_HUMAN;HUMAN
ODPX_HUMAN;HUMAN
ODR4_HUMAN;HUMAN
OFCC1_HUMAN;HUMAN
OFD1_HUMAN;HUMAN
OFUT1_HUMAN;HUMAN
OFUT2_HUMAN;HUMAN
OGDHL_HUMAN;HUMAN
OGFD1_HUMAN;HUMAN
OGFD2_HUMAN;HUMAN
OGFD3_HUMAN;HUMAN
OGFR_HUMAN;HUMAN
OGG1_HUMAN;HUMAN
OGR1_HUMAN;HUMAN
OGRL1_HUMAN;HUMAN
OGT1_HUMAN;HUMAN
OIT3_HUMAN;HUMAN
OLA1_HUMAN;HUMAN
OLFL3_HUMAN;HUMAN
OLFL1_HUMAN;HUMAN
OLFM4_HUMAN;HUMAN
OLIG1_HUMAN;HUMAN
OLIG2_HUMAN;HUMAN
OLIG3_HUMAN;HUMAN
OLM2A_HUMAN;HUMAN
OLM2B_HUMAN;HUMAN
OLR1_HUMAN;HUMAN
OMA1_HUMAN;HUMAN
OMD_HUMAN;HUMAN
OMGP_HUMAN;HUMAN
OMP_HUMAN;HUMAN
ONCO_HUMAN;HUMAN
ONCM_HUMAN;HUMAN
ONEC3_HUMAN;HUMAN
ONEC2_HUMAN;HUMAN
OOEP_HUMAN;HUMAN
OOSP1_HUMAN;HUMAN
OOSP2_HUMAN;HUMAN
OPA1_HUMAN;HUMAN
OPA3_HUMAN;HUMAN
OPALI_HUMAN;HUMAN
OPCM_HUMAN;HUMAN
OPHN1_HUMAN;HUMAN
OPLA_HUMAN;HUMAN
OPN3_HUMAN;HUMAN
OPN4_HUMAN;HUMAN
OPN5_HUMAN;HUMAN
OPRD_HUMAN;HUMAN
OPRK_HUMAN;HUMAN
OPRM_HUMAN;HUMAN
OPRX_HUMAN;HUMAN
OPSB_HUMAN;HUMAN
OPSD_HUMAN;HUMAN
OPSG_HUMAN;HUMAN
OPSR_HUMAN;HUMAN
OPSX_HUMAN;HUMAN
OPT_HUMAN;HUMAN
OPTN_HUMAN;HUMAN
OR1A1_HUMAN;HUMAN
OR1A2_HUMAN;HUMAN
OR1B1_HUMAN;HUMAN
OR1C1_HUMAN;HUMAN
OR1D2_HUMAN;HUMAN
OR1D4_HUMAN;HUMAN
OR1D5_HUMAN;HUMAN
